sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
;1;Session genius.core.session.Session@5a5fdf4c failed: failed to construct agent : Execution failed of init<GroupX@7,Participant[Party1,PartyRepositoryItem[GroupX,C:\Users\takum\IdeaProjects\SAIL\out\production\SAIL\GroupX.class,accept Nth offer, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t, C:\Users\takum\IdeaProjects\SAIL\out\production\SAIL\GroupX.class];60s;No;;0;;;;;;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t;GroupX;0.0;0.0;0.0;0.0;;;party2_utility;party1_utility
;1;Session genius.core.session.Session@3579b81e failed: failed to construct agent : Execution failed of init<GroupX@9,Participant[Party3,PartyRepositoryItem[GroupX,C:\Users\takum\IdeaProjects\SAIL\out\production\SAIL\GroupX.class,accept Nth offer, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t, C:\Users\takum\IdeaProjects\SAIL\out\production\SAIL\GroupX.class];60s;No;;0;;;;;;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t;GroupX;0.0;0.0;0.0;0.0;;;party1_utility;party1_utility
57.559;12429;;60s;Yes;No;2;0.73828;0.87833;0.00000;0.21194;1.61662;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@10;Agent1@11;0.7382820437475793;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.7382820437475793;0.8783333333333334;party2_utility.xml;party1_utility.xml
0.006;2;;60s;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@12;Agent1@13;1.0;1.0;1.0;1.0;1.0;1.0;party1_utility.xml;party1_utility.xml
46.860;3442;;60s;Yes;No;2;0.70917;0.95971;0.02068;0.08198;1.66888;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@14;Agent2@15;0.9597117522430285;0.7091666666666667;0.9597117522430285;0.7091666666666667;0.9597117522430285;0.7091666666666667;party2_utility.xml;party1_utility.xml
0.007;2;;60s;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@16;Agent2@17;1.0;1.0;1.0;1.0;1.0;1.0;party1_utility.xml;party1_utility.xml
23.083;1805;;60s;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@18;Agent3@19;1.0;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;party2_utility.xml;party1_utility.xml
0.006;2;;60s;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@22;Agent3@23;1.0;1.0;1.0;1.0;1.0;1.0;party1_utility.xml;party1_utility.xml
54.795;11563;;60s;Yes;No;2;0.83583;0.84001;0.02068;0.10210;1.67585;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@24;RandomBidderExample@25;0.8400142500258816;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.8400142500258816;0.8358333333333332;party2_utility.xml;party1_utility.xml
0.541;98;;60s;Yes;No;2;1.00000;1.00000;0.00000;0.00000;2.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@26;RandomBidderExample@27;1.0;1.0;1.0;1.0;1.0;1.0;party1_utility.xml;party1_utility.xml
