sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
49.805;13025;;60s;Yes;No;2;0.87383;0.87388;0.00000;0.13913;1.74771;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@14;Caduceus@15;0.8738809580242486;0.873832627329898;0.8738809580242486;0.873832627329898;0.8738809580242486;0.873832627329898;laptop_buyer_utility.xml;laptop_seller_utility.xml
30.003;7773;;60s;Yes;No;2;0.81508;1.00000;0.00000;0.00000;1.81508;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@16;ParsCat@17;1.0;0.8150795959148791;1.0;0.8150795959148791;1.0;0.8150795959148791;laptop_buyer_utility.xml;laptop_seller_utility.xml
59.708;20161;;60s;Yes;No;2;0.85151;0.94125;0.00000;0.19486;1.79275;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@18;YXAgent@19;0.8515058997100864;0.9412469685849811;0.8515058997100864;0.9412469685849811;0.8515058997100864;0.9412469685849811;laptop_buyer_utility.xml;laptop_seller_utility.xml
46.593;16588;;60s;Yes;No;2;0.81508;1.00000;0.00000;0.00000;1.81508;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@20;ParsAgent@21;1.0;0.8150795959148791;1.0;0.8150795959148791;1.0;0.8150795959148791;laptop_buyer_utility.xml;laptop_seller_utility.xml
59.704;24430;;60s;Yes;No;2;0.85151;0.94125;0.00000;0.19486;1.79275;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@22;Atlas3@23;0.8515058997100864;0.9412469685849811;0.8515058997100864;0.9412469685849811;0.8515058997100864;0.9412469685849811;laptop_buyer_utility.xml;laptop_seller_utility.xml
51.455;19425;;60s;Yes;No;2;0.85151;0.94125;0.00000;0.19486;1.79275;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@24;RandomDance@25;0.8515058997100864;0.9412469685849811;0.8515058997100864;0.9412469685849811;0.8515058997100864;0.9412469685849811;laptop_buyer_utility.xml;laptop_seller_utility.xml
49.803;20340;;60s;Yes;No;2;0.87383;0.87388;0.00000;0.13913;1.74771;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@26;Caduceus@27;0.8738809580242486;0.873832627329898;0.8738809580242486;0.873832627329898;0.8738809580242486;0.873832627329898;laptop_buyer_utility.xml;laptop_seller_utility.xml
30.003;10212;;60s;Yes;No;2;0.81508;1.00000;0.00000;0.00000;1.81508;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@28;ParsCat@29;1.0;0.8150795959148791;1.0;0.8150795959148791;1.0;0.8150795959148791;laptop_buyer_utility.xml;laptop_seller_utility.xml
59.702;24624;;60s;Yes;No;2;0.85151;0.94125;0.00000;0.19486;1.79275;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@30;YXAgent@31;0.8515058997100864;0.9412469685849811;0.8515058997100864;0.9412469685849811;0.8515058997100864;0.9412469685849811;laptop_buyer_utility.xml;laptop_seller_utility.xml
46.587;18928;;60s;Yes;No;2;0.81508;1.00000;0.00000;0.00000;1.81508;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@32;ParsAgent@33;1.0;0.8150795959148791;1.0;0.8150795959148791;1.0;0.8150795959148791;laptop_buyer_utility.xml;laptop_seller_utility.xml
59.701;24926;;60s;Yes;No;2;0.72539;1.00000;0.00000;0.33107;1.72539;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@34;Atlas3@35;0.7253868577343348;1.0;0.7253868577343348;1.0;0.7253868577343348;1.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
51.453;20360;;60s;Yes;No;2;0.85151;0.94125;0.00000;0.19486;1.79275;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@36;RandomDance@37;0.8515058997100864;0.9412469685849811;0.8515058997100864;0.9412469685849811;0.8515058997100864;0.9412469685849811;laptop_buyer_utility.xml;laptop_seller_utility.xml
