sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
12.288;1225;;60s;Yes;No;2;0.86032;0.99994;0.00000;0.05806;1.86027;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@20;IAMhaggler2011@21;0.999940636468954;0.8603248307948916;0.999940636468954;0.8603248307948916;0.999940636468954;0.0;Domain16_util1.xml;Domain16_util2.xml
48.410;11531;;60s;Yes;No;2;0.90618;0.96434;0.00000;0.00000;1.87052;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@22;Agent_K2@23;0.9643385909544495;0.9061849783031783;0.9643385909544495;0.9061849783031783;0.9643385909544495;0.0;Domain16_util1.xml;Domain16_util2.xml
54.181;19755;;60s;Yes;No;2;0.90102;0.92911;0.00000;0.06734;1.83013;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@24;KLH@25;0.9010211549253828;0.9291088681208595;0.9010211549253828;0.9291088681208595;0.9010211549253828;0.0;Domain16_util1.xml;Domain16_util2.xml
50.002;16100;;60s;Yes;No;2;0.89411;0.94144;0.01976;0.02589;1.83555;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@26;BRAMAgent@27;0.941443156445205;0.8941082158024423;0.941443156445205;0.8941082158024423;0.941443156445205;0.0;Domain16_util1.xml;Domain16_util2.xml
56.407;19853;;60s;Yes;No;2;0.90954;0.91296;0.01826;0.05522;1.82250;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@28;Gahboninho@29;0.9095385870819489;0.912962675685647;0.9095385870819489;0.912962675685647;0.9095385870819489;0.0;Domain16_util1.xml;Domain16_util2.xml
12.225;1219;;60s;Yes;No;2;0.86032;0.99994;0.00000;0.05806;1.86027;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@30;IAMhaggler2011@31;0.999940636468954;0.8603248307948916;0.999940636468954;0.8603248307948916;0.999940636468954;0.0;Domain16_util1.xml;Domain16_util2.xml
47.884;11246;;60s;Yes;No;2;0.90618;0.95002;0.00873;0.01432;1.85621;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@32;Agent_K2@33;0.9500229900940753;0.9061849783031783;0.9500229900940753;0.9061849783031783;0.9500229900940753;0.0;Domain16_util1.xml;Domain16_util2.xml
54.928;18449;;60s;Yes;No;2;0.91294;0.93546;0.00000;0.02966;1.84840;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@34;KLH@35;0.9354613666481716;0.9129408961006444;0.9354613666481716;0.9129408961006444;0.9354613666481716;0.0;Domain16_util1.xml;Domain16_util2.xml
50.002;16467;;60s;Yes;No;2;0.90621;0.94444;0.01122;0.01990;1.85065;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@36;BRAMAgent@37;0.9444409951263162;0.906206757888181;0.9444409951263162;0.906206757888181;0.9444409951263162;0.0;Domain16_util1.xml;Domain16_util2.xml
56.405;18282;;60s;Yes;No;2;0.90954;0.91296;0.01826;0.05522;1.82250;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@38;Gahboninho@39;0.9095385870819489;0.912962675685647;0.9095385870819489;0.912962675685647;0.9095385870819489;0.0;Domain16_util1.xml;Domain16_util2.xml
