sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
59.406;10773;;60s;Yes;No;2;0.71638;0.79762;0.01398;0.12590;1.51400;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@20;Agent1@21;0.71638218264677;0.79761835;0.71638218264677;0.79761835;0.71638218264677;0.79761835;party2_utility.xml;party4_utility.xml
0.006;2;;60s;Yes;No;2;0.85714;1.00000;0.00000;0.09771;1.85714;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@30;Agent1@31;1.0;0.8571421;1.0;0.8571421;1.0;0.8571421;party1_utility.xml;party4_utility.xml
49.948;3482;;60s;Yes;No;2;0.59524;0.92793;0.02445;0.19904;1.52316;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@32;Agent2@33;0.9279255161862858;0.5952376000000001;0.9279255161862858;0.5952376000000001;0.9279255161862858;0.5952376000000001;party2_utility.xml;party4_utility.xml
0.007;2;;60s;Yes;No;2;0.85714;1.00000;0.00000;0.09771;1.85714;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@38;Agent2@39;1.0;0.8571421;1.0;0.8571421;1.0;0.8571421;party1_utility.xml;party4_utility.xml
44.496;2922;;60s;Yes;No;2;0.54762;0.97619;0.00000;0.26402;1.52381;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@40;Agent3@41;0.9761884907982836;0.5476186000000001;0.9761884907982836;0.5476186000000001;0.9761884907982836;0.5476186000000001;party2_utility.xml;party4_utility.xml
0.005;2;;60s;Yes;No;2;0.85714;1.00000;0.00000;0.09771;1.85714;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@46;Agent3@47;1.0;0.8571421;1.0;0.8571421;1.0;0.8571421;party1_utility.xml;party4_utility.xml
59.407;12577;;60s;Yes;No;2;0.74019;0.75000;0.04762;0.10262;1.49019;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@48;RandomBidderExample@49;0.7401936918484864;0.7499993500000002;0.7401936918484864;0.7499993500000002;0.7401936918484864;0.7499993500000002;party2_utility.xml;party4_utility.xml
0.590;143;;60s;Yes;No;2;0.85714;1.00000;0.00000;0.09771;1.85714;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@52;RandomBidderExample@53;1.0;0.8571421;1.0;0.8571421;1.0;0.8571421;party1_utility.xml;party4_utility.xml
47.820;9996;;60s;Yes;No;2;0.67857;0.91209;0.00000;0.11944;1.59066;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@54;BoulwareNegotiationParty@55;0.9120887338395958;0.6785708500000001;0.9120887338395958;0.6785708500000001;0.9120887338395958;0.6785708500000001;party2_utility.xml;party4_utility.xml
40.659;7829;;60s;Yes;No;2;0.85714;1.00000;0.00000;0.09771;1.85714;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@72;BoulwareNegotiationParty@73;1.0;0.8571421;1.0;0.8571421;1.0;0.8571421;party1_utility.xml;party4_utility.xml
15.005;3042;;60s;Yes;No;2;0.50000;1.00000;0.00000;0.31712;1.50000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@84;ConcederNegotiationParty@85;1.0;0.49999960000000004;1.0;0.49999960000000004;1.0;0.49999960000000004;party2_utility.xml;party4_utility.xml
1.230;296;;60s;Yes;No;2;0.85714;1.00000;0.00000;0.09771;1.85714;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@86;ConcederNegotiationParty@87;1.0;0.8571421;1.0;0.8571421;1.0;0.8571421;party1_utility.xml;party4_utility.xml
8.326;2;;60s;Yes;No;2;0.50000;1.00000;0.00000;0.31712;1.50000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@88;UIAgent@89;1.0;0.49999960000000004;1.0;0.49999960000000004;1.0;0.0;party2_utility.xml;party4_utility.xml
0.794;2;;60s;Yes;No;2;0.85714;1.00000;0.00000;0.09771;1.85714;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@90;UIAgent@91;1.0;0.8571421;1.0;0.8571421;1.0;0.0;party1_utility.xml;party4_utility.xml
2.768;2;;60s;Yes;No;2;0.50000;1.00000;0.00000;0.31712;1.50000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@92;UIAgentExtended@93;1.0;0.49999960000000004;1.0;0.49999960000000004;1.0;0.0;party2_utility.xml;party4_utility.xml
