sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
47.101;19582;;60s;Yes;No;2;0.93705;0.98317;0.00000;0.00000;1.92021;YXAgent@0;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@1;0.9831676599530632;0.9370458229429942;0.9831676599530632;0.9370458229429942;0.9831676599530632;0.9370458229429942;party3_utility.xml;party6_utility.xml
60.000;24118;;60s;No;No;1;0.00000;0.00000;1.06639;1.17484;0.00000;YXAgent@2;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@3;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party6_utility.xml
43.914;18101;;60s;Yes;No;2;0.87112;0.93333;0.00000;0.12119;1.80445;YXAgent@4;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@5;0.9333333333333335;0.8711190425133039;0.9333333333333335;0.8711190425133039;0.9333333333333335;0.8711190425133039;party1_utility.xml;party6_utility.xml
22.672;9840;;60s;Yes;No;2;0.93705;0.98317;0.00000;0.00000;1.92021;YXAgent@6;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering1-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@7;0.9831676599530632;0.9370458229429942;0.9831676599530632;0.9370458229429942;0.9831676599530632;0.9370458229429942;party3_utility.xml;party6_utility.xml
59.972;23792;;60s;Yes;No;2;0.39287;0.90411;0.08172;0.57046;1.29698;YXAgent@8;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering1-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@9;0.9041140069845697;0.392867840737709;0.9041140069845697;0.392867840737709;0.9041140069845697;0.392867840737709;party2_utility.xml;party6_utility.xml
18.263;7638;;60s;Yes;No;2;0.87112;0.93333;0.00000;0.12119;1.80445;YXAgent@10;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering1-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@11;0.9333333333333335;0.8711190425133039;0.9333333333333335;0.8711190425133039;0.9333333333333335;0.8711190425133039;party1_utility.xml;party6_utility.xml
1.234;525;;60s;Yes;No;2;0.93705;0.98317;0.00000;0.00000;1.92021;YXAgent@12;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering3-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@13;0.9831676599530632;0.9370458229429942;0.9831676599530632;0.9370458229429942;0.9831676599530632;0.9370458229429942;party3_utility.xml;party6_utility.xml
59.968;23912;;60s;Yes;No;2;0.28629;0.92793;0.12597;0.67905;1.21422;YXAgent@14;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering3-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@15;0.9279255161862858;0.2862915849546292;0.9279255161862858;0.2862915849546292;0.9279255161862858;0.2862915849546292;party2_utility.xml;party6_utility.xml
0.455;189;;60s;Yes;No;2;0.87112;0.93333;0.00000;0.12119;1.80445;YXAgent@16;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering3-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@17;0.9333333333333335;0.8711190425133039;0.9333333333333335;0.8711190425133039;0.9333333333333335;0.8711190425133039;party1_utility.xml;party6_utility.xml
58.619;24640;;60s;Yes;No;2;0.70114;0.93474;0.00000;0.17807;1.63589;YXAgent@18;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@19;0.9347433951985531;0.7011422729632801;0.9347433951985531;0.7011422729632801;0.9347433951985531;0.7011422729632801;party3_utility.xml;party5_utility.xml
