sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
60.000;17065;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@240;Caduceus@241;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util2.xml;Domain4_util1.xml
55.730;12176;;60s;Yes;No;2;0.62899;0.66535;0.00000;0.02631;1.29434;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@244;ParsCat@245;0.6653480547246096;0.6289919506937862;0.6653480547246096;0.6289919506937862;0.6653480547246096;0.6289919506937862;Domain4_util2.xml;Domain4_util1.xml
60.000;16512;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@248;YXAgent@249;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util2.xml;Domain4_util1.xml
60.000;13360;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@252;ParsAgent@253;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util2.xml;Domain4_util1.xml
59.944;13877;;60s;Yes;No;2;0.61387;0.64808;0.02443;0.08056;1.26195;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@256;Atlas3@257;0.6138707831660435;0.6480805942757416;0.6138707831660435;0.6480805942757416;0.6138707831660435;0.6480805942757416;Domain4_util2.xml;Domain4_util1.xml
59.759;10069;;60s;Yes;No;2;0.29835;0.66535;0.27964;0.32950;0.96370;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@260;RandomDance@261;0.6653480547246096;0.29834965947909164;0.6653480547246096;0.29834965947909164;0.6653480547246096;0.29834965947909164;Domain4_util2.xml;Domain4_util1.xml
60.000;13375;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@264;Caduceus@265;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util2.xml;Domain4_util1.xml
55.713;11911;;60s;Yes;No;2;0.62899;0.66535;0.00000;0.02631;1.29434;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@268;ParsCat@269;0.6653480547246096;0.6289919506937862;0.6653480547246096;0.6289919506937862;0.6653480547246096;0.6289919506937862;Domain4_util2.xml;Domain4_util1.xml
60.000;17138;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@274;YXAgent@275;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util2.xml;Domain4_util1.xml
59.976;12615;;60s;Yes;No;2;0.22971;0.95597;0.08180;0.56716;1.18567;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@278;ParsAgent@279;0.2297070642089949;0.9559675348443065;0.2297070642089949;0.9559675348443065;0.2297070642089949;0.9559675348443065;Domain4_util2.xml;Domain4_util1.xml
59.965;16654;;60s;Yes;No;2;0.61387;0.64808;0.02443;0.08056;1.26195;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@282;Atlas3@283;0.6138707831660435;0.6480805942757416;0.6138707831660435;0.6480805942757416;0.6138707831660435;0.6480805942757416;Domain4_util2.xml;Domain4_util1.xml
59.975;10942;;60s;Yes;No;2;0.29835;0.66535;0.27964;0.32950;0.96370;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@286;RandomDance@287;0.6653480547246096;0.29834965947909164;0.6653480547246096;0.29834965947909164;0.6653480547246096;0.29834965947909164;Domain4_util2.xml;Domain4_util1.xml
60.000;15004;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@290;Caduceus@291;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util2.xml;Domain4_util1.xml
55.734;11918;;60s;Yes;No;2;0.62680;0.69157;0.00000;0.00000;1.31837;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@294;ParsCat@295;0.6915691236390439;0.6268034797661777;0.6915691236390439;0.6268034797661777;0.6915691236390439;0.6268034797661777;Domain4_util2.xml;Domain4_util1.xml
59.953;15661;;60s;Yes;No;2;0.30741;0.95745;0.04345;0.50686;1.26485;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@298;YXAgent@299;0.30740540468199534;0.9574457709808722;0.30740540468199534;0.9574457709808722;0.30740540468199534;0.9574457709808722;Domain4_util2.xml;Domain4_util1.xml
60.000;11289;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@302;ParsAgent@303;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util2.xml;Domain4_util1.xml
59.945;15306;;60s;Yes;No;2;0.63330;0.66936;0.00000;0.07216;1.30265;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@306;Atlas3@307;0.6332953682842936;0.6693577087853055;0.6332953682842936;0.6693577087853055;0.6332953682842936;0.6693577087853055;Domain4_util2.xml;Domain4_util1.xml
59.959;10536;;60s;Yes;No;2;0.60405;0.64206;0.03413;0.05449;1.24611;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering4-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@310;RandomDance@311;0.6420573499573857;0.604048129120048;0.6420573499573857;0.604048129120048;0.6420573499573857;0.604048129120048;Domain4_util2.xml;Domain4_util1.xml
