sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
0.012;2;;60rounds;Yes;No;2;0.62421;0.68500;0.25266;0.39608;1.30921;GroupX@0;GroupX@1;0.6849999999999999;0.6242123685036134;0.6849999999999999;0.6242123685036134;0.6849999999999999;0.6242123685036134;party1_utility.xml;party6_utility.xml
0.011;3;;60rounds;Yes;No;2;0.21091;0.76750;0.39183;0.77038;0.97841;RandomParty@2;GroupX@3;0.7675000000000001;0.21091040447452322;0.7675000000000001;0.21091040447452322;0.7675000000000001;0.21091040447452322;party1_utility.xml;party6_utility.xml
0.009;3;;60rounds;Yes;No;2;0.63917;0.81869;0.17931;0.27846;1.45786;GroupX@4;RandomParty@5;0.6391666666666665;0.8186933154064973;0.6391666666666665;0.8186933154064973;0.6391666666666665;0.8186933154064973;party1_utility.xml;party6_utility.xml
0.150;56;;60rounds;Yes;No;2;0.45405;0.82583;0.16743;0.52225;1.27989;RandomParty@6;RandomParty@7;0.8258333333333333;0.45405390094503323;0.8258333333333333;0.45405390094503323;0.8258333333333333;0.45405390094503323;party1_utility.xml;party6_utility.xml
0.011;4;;60rounds;Yes;No;2;0.36174;0.60000;0.40883;0.66955;0.96174;GroupX@8;GroupX@9;0.6;0.3617389698342902;0.6;0.3617389698342902;0.6;0.3617389698342902;party1_utility.xml;party6_utility.xml
0.015;5;;60rounds;Yes;No;2;0.23400;0.57417;0.50115;0.79735;0.80816;RandomParty@10;GroupX@11;0.5741666666666666;0.2339962944710419;0.5741666666666666;0.2339962944710419;0.5741666666666666;0.2339962944710419;party1_utility.xml;party6_utility.xml
0.013;5;;60rounds;Yes;No;2;0.14674;0.35083;0.73306;0.97704;0.49757;GroupX@12;RandomParty@13;0.35083333333333333;0.1467412099717073;0.35083333333333333;0.1467412099717073;0.35083333333333333;0.1467412099717073;party1_utility.xml;party6_utility.xml
0.150;56;;60rounds;Yes;No;2;0.35083;0.52677;0.55765;0.68552;0.87760;RandomParty@14;RandomParty@15;0.35083333333333333;0.5267688082419395;0.35083333333333333;0.5267688082419395;0.35083333333333333;0.5267688082419395;party1_utility.xml;party6_utility.xml
0.014;6;;60rounds;Yes;No;2;0.28736;0.64417;0.41319;0.72324;0.93152;GroupX@16;GroupX@17;0.6441666666666667;0.2873583313296757;0.6441666666666667;0.2873583313296757;0.6441666666666667;0.2873583313296757;party1_utility.xml;party6_utility.xml
0.018;7;;60rounds;Yes;No;2;0.43681;0.76417;0.22874;0.54794;1.20098;RandomParty@18;GroupX@19;0.7641666666666668;0.43681427624434255;0.7641666666666668;0.43681427624434255;0.7641666666666668;0.43681427624434255;party1_utility.xml;party6_utility.xml
0.016;7;;60rounds;Yes;No;2;0.37718;0.65667;0.35166;0.63421;1.03385;GroupX@20;RandomParty@21;0.6566666666666667;0.37718315065849156;0.6566666666666667;0.37718315065849156;0.6566666666666667;0.37718315065849156;party1_utility.xml;party6_utility.xml
0.165;56;;60rounds;Yes;No;2;0.85609;0.90833;0.02578;0.12441;1.76442;RandomParty@22;RandomParty@23;0.9083333333333333;0.8560851041037694;0.9083333333333333;0.8560851041037694;0.9083333333333333;0.8560851041037694;party1_utility.xml;party6_utility.xml
0.020;8;;60rounds;Yes;No;2;0.39528;0.52250;0.46667;0.67541;0.91778;GroupX@24;GroupX@25;0.5225;0.3952831119009276;0.5225;0.3952831119009276;0.5225;0.3952831119009276;party1_utility.xml;party6_utility.xml
0.024;9;;60rounds;Yes;No;2;0.58748;0.83583;0.11687;0.38846;1.42331;RandomParty@26;GroupX@27;0.8358333333333333;0.587479224263812;0.8358333333333333;0.587479224263812;0.8358333333333333;0.587479224263812;party1_utility.xml;party6_utility.xml
0.023;9;;60rounds;Yes;No;2;0.44970;0.51917;0.45471;0.63122;0.96886;GroupX@28;RandomParty@29;0.5191666666666667;0.4496969661305718;0.5191666666666667;0.4496969661305718;0.5191666666666667;0.4496969661305718;party1_utility.xml;party6_utility.xml
0.141;56;;60rounds;Yes;No;2;0.51094;0.84000;0.12881;0.46447;1.35094;RandomParty@30;RandomParty@31;0.84;0.5109414053135347;0.84;0.5109414053135347;0.84;0.5109414053135347;party1_utility.xml;party6_utility.xml
0.025;10;;60rounds;Yes;No;2;0.60968;0.83583;0.10737;0.36635;1.44552;GroupX@32;GroupX@33;0.8358333333333333;0.6096826108852871;0.8358333333333333;0.6096826108852871;0.8358333333333333;0.6096826108852871;party1_utility.xml;party6_utility.xml
0.029;11;;60rounds;Yes;No;2;0.25486;0.74667;0.36626;0.73007;1.00152;RandomParty@34;GroupX@35;0.7466666666666667;0.2548568399811568;0.7466666666666667;0.2548568399811568;0.7466666666666667;0.2548568399811568;party1_utility.xml;party6_utility.xml
0.027;11;;60rounds;Yes;No;2;0.27733;0.50750;0.53085;0.78573;0.78483;GroupX@36;RandomParty@37;0.5075;0.2773253942917587;0.5075;0.2773253942917587;0.5075;0.2773253942917587;party1_utility.xml;party6_utility.xml
0.143;56;;60rounds;Yes;No;2;0.49783;0.53500;0.42832;0.58256;1.03283;RandomParty@38;RandomParty@39;0.535;0.4978310224557;0.535;0.4978310224557;0.535;0.4978310224557;party1_utility.xml;party6_utility.xml
0.027;12;;60rounds;Yes;No;2;0.49879;0.74500;0.22362;0.49180;1.24379;GroupX@40;GroupX@41;0.7450000000000001;0.4987933448511059;0.7450000000000001;0.4987933448511059;0.7450000000000001;0.4987933448511059;party1_utility.xml;party6_utility.xml
0.034;13;;60rounds;Yes;No;2;0.41788;0.62167;0.36582;0.60945;1.03955;RandomParty@42;GroupX@43;0.6216666666666667;0.4178804740647124;0.6216666666666667;0.4178804740647124;0.6216666666666667;0.4178804740647124;party1_utility.xml;party6_utility.xml
0.031;13;;60rounds;Yes;No;2;0.33595;0.62000;0.40429;0.68569;0.95595;GroupX@44;RandomParty@45;0.62;0.3359504477505334;0.62;0.3359504477505334;0.62;0.3359504477505334;party1_utility.xml;party6_utility.xml
0.134;56;;60rounds;Yes;No;2;0.46122;0.80083;0.18481;0.51785;1.26206;RandomParty@46;RandomParty@47;0.8008333333333334;0.4612233491569736;0.8008333333333334;0.4612233491569736;0.8008333333333334;0.4612233491569736;party1_utility.xml;party6_utility.xml
0.038;14;;60rounds;Yes;No;2;0.62833;0.70185;0.29579;0.36429;1.33019;GroupX@48;GroupX@49;0.6283333333333334;0.7018537773623452;0.6283333333333334;0.7018537773623452;0.6283333333333334;0.7018537773623452;party1_utility.xml;party6_utility.xml
0.034;15;;60rounds;Yes;No;2;0.30866;0.38917;0.62236;0.82125;0.69783;RandomParty@50;GroupX@51;0.38916666666666666;0.3086606620496213;0.38916666666666666;0.3086606620496213;0.38916666666666666;0.3086606620496213;party1_utility.xml;party6_utility.xml
0.032;15;;60rounds;Yes;No;2;0.30704;0.67250;0.37882;0.69600;0.97954;GroupX@52;RandomParty@53;0.6725;0.3070449357329827;0.6725;0.3070449357329827;0.6725;0.3070449357329827;party1_utility.xml;party6_utility.xml
0.138;56;;60rounds;Yes;No;2;0.45422;0.73250;0.24944;0.53808;1.18672;RandomParty@54;RandomParty@55;0.7325;0.45422125977599237;0.7325;0.45422125977599237;0.7325;0.45422125977599237;party1_utility.xml;party6_utility.xml
0.038;16;;60rounds;Yes;No;2;0.37206;0.57583;0.42597;0.67037;0.94789;GroupX@56;GroupX@57;0.5758333333333333;0.3720555572718401;0.5758333333333333;0.3720555572718401;0.5758333333333333;0.3720555572718401;party1_utility.xml;party6_utility.xml
0.041;17;;60rounds;Yes;No;2;0.24416;0.82583;0.33569;0.73161;1.06999;RandomParty@58;GroupX@59;0.8258333333333333;0.24415907603499093;0.8258333333333333;0.24415907603499093;0.8258333333333333;0.24415907603499093;party1_utility.xml;party6_utility.xml
0.040;17;;60rounds;Yes;No;2;0.27352;0.59333;0.46169;0.75355;0.86685;GroupX@60;RandomParty@61;0.5933333333333334;0.2735178749237205;0.5933333333333334;0.2735178749237205;0.5933333333333334;0.2735178749237205;party1_utility.xml;party6_utility.xml
0.132;56;;60rounds;Yes;No;2;0.56892;0.81500;0.14434;0.40923;1.38392;RandomParty@62;RandomParty@63;0.815;0.5689169701200522;0.815;0.5689169701200522;0.815;0.5689169701200522;party1_utility.xml;party6_utility.xml
0.046;18;;60rounds;Yes;No;2;0.10279;0.37167;0.74146;1.00404;0.47446;GroupX@64;GroupX@65;0.37166666666666665;0.10279477446507373;0.37166666666666665;0.10279477446507373;0.37166666666666665;0.10279477446507373;party1_utility.xml;party6_utility.xml
0.046;19;;60rounds;Yes;No;2;0.68612;0.78500;0.15674;0.30059;1.47112;RandomParty@66;GroupX@67;0.785;0.6861174977396347;0.785;0.6861174977396347;0.785;0.6861174977396347;party1_utility.xml;party6_utility.xml
0.047;19;;60rounds;Yes;No;2;0.29102;0.47333;0.55386;0.79020;0.76435;GroupX@68;RandomParty@69;0.4733333333333333;0.2910151285221129;0.4733333333333333;0.2910151285221129;0.4733333333333333;0.2910151285221129;party1_utility.xml;party6_utility.xml
0.136;56;;60rounds;Yes;No;2;0.56333;0.84412;0.17637;0.33321;1.40745;RandomParty@70;RandomParty@71;0.5633333333333334;0.8441177806243236;0.5633333333333334;0.8441177806243236;0.5633333333333334;0.8441177806243236;party1_utility.xml;party6_utility.xml
0.048;20;;60rounds;Yes;No;2;0.38364;0.81000;0.22625;0.59384;1.19364;GroupX@72;GroupX@73;0.8099999999999999;0.3836364823857116;0.8099999999999999;0.3836364823857116;0.8099999999999999;0.3836364823857116;party1_utility.xml;party6_utility.xml
0.048;21;;60rounds;Yes;No;2;0.45818;0.56500;0.40814;0.59962;1.02318;RandomParty@74;GroupX@75;0.5650000000000001;0.45818274687046373;0.5650000000000001;0.45818274687046373;0.5650000000000001;0.45818274687046373;party1_utility.xml;party6_utility.xml
0.044;21;;60rounds;Yes;No;2;0.31652;0.52833;0.49333;0.74134;0.84486;GroupX@76;RandomParty@77;0.5283333333333333;0.3165243378621972;0.5283333333333333;0.3165243378621972;0.5283333333333333;0.3165243378621972;party1_utility.xml;party6_utility.xml
0.119;56;;60rounds;Yes;No;2;0.39601;0.72000;0.28768;0.59756;1.11601;RandomParty@78;RandomParty@79;0.7200000000000001;0.3960097581063602;0.7200000000000001;0.3960097581063602;0.7200000000000001;0.3960097581063602;party1_utility.xml;party6_utility.xml
0.055;22;;60rounds;Yes;No;2;0.16755;0.56000;0.55575;0.86439;0.72755;GroupX@80;GroupX@81;0.56;0.1675534934375762;0.56;0.1675534934375762;0.56;0.1675534934375762;party1_utility.xml;party6_utility.xml
0.055;23;;60rounds;Yes;No;2;0.09528;0.35917;0.75597;1.01680;0.45444;RandomParty@82;GroupX@83;0.35916666666666663;0.09527780526030646;0.35916666666666663;0.09527780526030646;0.35916666666666663;0.09527780526030646;party1_utility.xml;party6_utility.xml
0.061;23;;60rounds;Yes;No;2;0.46078;0.53500;0.43687;0.61325;0.99578;GroupX@84;RandomParty@85;0.535;0.4607759065853538;0.535;0.4607759065853538;0.535;0.4607759065853538;party1_utility.xml;party6_utility.xml
0.131;56;;60rounds;Yes;No;2;0.43647;0.63750;0.34451;0.58606;1.07397;RandomParty@86;RandomParty@87;0.6375000000000001;0.43646756963653394;0.6375000000000001;0.43646756963653394;0.6375000000000001;0.43646756963653394;party1_utility.xml;party6_utility.xml
0.057;24;;60rounds;Yes;No;2;0.70250;0.77054;0.22150;0.26388;1.47304;GroupX@88;GroupX@89;0.7025;0.7705411420597144;0.7025;0.7705411420597144;0.7025;0.7705411420597144;party1_utility.xml;party6_utility.xml
0.061;25;;60rounds;Yes;No;2;0.61246;0.68333;0.25562;0.40728;1.29579;RandomParty@90;GroupX@91;0.6833333333333332;0.6124554325250006;0.6833333333333332;0.6124554325250006;0.6833333333333332;0.6124554325250006;party1_utility.xml;party6_utility.xml
0.085;25;;60rounds;Yes;No;2;0.52115;0.53917;0.41682;0.56118;1.06032;GroupX@92;RandomParty@93;0.5391666666666667;0.5211503925100733;0.5391666666666667;0.5211503925100733;0.5391666666666667;0.5211503925100733;party1_utility.xml;party6_utility.xml
0.139;56;;60rounds;Yes;No;2;0.35530;0.60917;0.40380;0.67184;0.96447;RandomParty@94;RandomParty@95;0.6091666666666666;0.3552986594285949;0.6091666666666666;0.3552986594285949;0.6091666666666666;0.3552986594285949;party1_utility.xml;party6_utility.xml
0.063;26;;60rounds;Yes;No;2;0.30910;0.62333;0.41646;0.70959;0.93243;GroupX@96;GroupX@97;0.6233333333333334;0.30910138021483424;0.6233333333333334;0.30910138021483424;0.6233333333333334;0.30910138021483424;party1_utility.xml;party6_utility.xml
0.058;27;;60rounds;Yes;No;2;0.36139;0.47333;0.52455;0.73018;0.83473;RandomParty@98;GroupX@99;0.4733333333333333;0.3613922632264816;0.4733333333333333;0.3613922632264816;0.4733333333333333;0.3613922632264816;party1_utility.xml;party6_utility.xml
0.056;27;;60rounds;Yes;No;2;0.39967;0.68833;0.31305;0.60280;1.08800;GroupX@100;RandomParty@101;0.6883333333333334;0.3996657409137792;0.6883333333333334;0.3996657409137792;0.6883333333333334;0.3996657409137792;party1_utility.xml;party6_utility.xml
0.131;56;;60rounds;Yes;No;2;0.59049;0.67417;0.26842;0.43101;1.26466;RandomParty@102;RandomParty@103;0.6741666666666667;0.5904907050092438;0.6741666666666667;0.5904907050092438;0.6741666666666667;0.5904907050092438;party1_utility.xml;party6_utility.xml
0.068;28;;60rounds;Yes;No;2;0.47657;0.71833;0.25519;0.52046;1.19490;GroupX@104;GroupX@105;0.7183333333333334;0.47656679401736374;0.7183333333333334;0.47656679401736374;0.7183333333333334;0.47656679401736374;party1_utility.xml;party6_utility.xml
0.064;29;;60rounds;Yes;No;2;0.64640;0.71667;0.22000;0.36210;1.36307;RandomParty@106;GroupX@107;0.7166666666666666;0.6464031009275029;0.7166666666666666;0.6464031009275029;0.7166666666666666;0.6464031009275029;party1_utility.xml;party6_utility.xml
0.070;29;;60rounds;Yes;No;2;0.24876;0.63000;0.44918;0.76434;0.87876;GroupX@108;RandomParty@109;0.63;0.24875960380246823;0.63;0.24875960380246823;0.63;0.24875960380246823;party1_utility.xml;party6_utility.xml
0.138;56;;60rounds;Yes;No;2;0.27275;0.76917;0.33864;0.70890;1.04191;RandomParty@110;RandomParty@111;0.7691666666666667;0.2727472163515303;0.7691666666666667;0.2727472163515303;0.7691666666666667;0.2727472163515303;party1_utility.xml;party6_utility.xml
0.071;30;;60rounds;Yes;No;2;0.46861;0.57750;0.39367;0.58431;1.04611;GroupX@112;GroupX@113;0.5775;0.46861069612353967;0.5775;0.46861069612353967;0.5775;0.46861069612353967;party1_utility.xml;party6_utility.xml
0.077;31;;60rounds;Yes;No;2;0.62333;0.78868;0.21245;0.30879;1.41201;RandomParty@114;GroupX@115;0.6233333333333334;0.7886805727720851;0.6233333333333334;0.7886805727720851;0.6233333333333334;0.7886805727720851;party1_utility.xml;party6_utility.xml
0.079;31;;60rounds;Yes;No;2;0.44995;0.58833;0.38751;0.59533;1.03828;GroupX@116;RandomParty@117;0.5883333333333333;0.4499496611809761;0.5883333333333333;0.4499496611809761;0.5883333333333333;0.4499496611809761;party1_utility.xml;party6_utility.xml
0.282;56;;60rounds;Yes;No;2;0.43887;0.50667;0.46937;0.64719;0.94553;RandomParty@118;RandomParty@119;0.5066666666666666;0.438865498869236;0.5066666666666666;0.438865498869236;0.5066666666666666;0.438865498869236;party1_utility.xml;party6_utility.xml
0.078;32;;60rounds;Yes;No;2;0.42001;0.61417;0.37207;0.61061;1.03418;GroupX@120;GroupX@121;0.6141666666666666;0.4200102658201188;0.6141666666666666;0.4200102658201188;0.6141666666666666;0.4200102658201188;party1_utility.xml;party6_utility.xml
0.097;33;;60rounds;Yes;No;2;0.32026;0.57583;0.45016;0.71727;0.89609;RandomParty@122;GroupX@123;0.5758333333333333;0.32026029628233477;0.5758333333333333;0.32026029628233477;0.5758333333333333;0.32026029628233477;party1_utility.xml;party6_utility.xml
0.096;33;;60rounds;Yes;No;2;0.47647;0.71667;0.25682;0.52104;1.19314;GroupX@124;RandomParty@125;0.7166666666666666;0.4764743719361156;0.7166666666666666;0.4764743719361156;0.7166666666666666;0.4764743719361156;party1_utility.xml;party6_utility.xml
0.158;56;;60rounds;Yes;No;2;0.49160;0.74333;0.22701;0.49918;1.23493;RandomParty@126;RandomParty@127;0.7433333333333335;0.4916007324268983;0.7433333333333335;0.4916007324268983;0.7433333333333335;0.4916007324268983;party1_utility.xml;party6_utility.xml
0.084;34;;60rounds;Yes;No;2;0.27813;0.71833;0.36599;0.71263;0.99647;GroupX@128;GroupX@129;0.7183333333333333;0.2781324386358836;0.7183333333333333;0.2781324386358836;0.7183333333333333;0.2781324386358836;party1_utility.xml;party6_utility.xml
0.077;35;;60rounds;Yes;No;2;0.20080;0.56833;0.52711;0.83037;0.76914;RandomParty@130;GroupX@131;0.5683333333333334;0.2008021649980439;0.5683333333333334;0.2008021649980439;0.5683333333333334;0.2008021649980439;party1_utility.xml;party6_utility.xml
0.096;35;;60rounds;Yes;No;2;0.46458;0.62667;0.34672;0.56495;1.09125;GroupX@132;RandomParty@133;0.6266666666666666;0.46458235089523225;0.6266666666666666;0.46458235089523225;0.6266666666666666;0.46458235089523225;party1_utility.xml;party6_utility.xml
0.166;56;;60rounds;Yes;No;2;0.43894;0.54583;0.43141;0.62597;0.98478;RandomParty@134;RandomParty@135;0.5458333333333333;0.4389446600969362;0.5458333333333333;0.4389446600969362;0.5458333333333333;0.4389446600969362;party1_utility.xml;party6_utility.xml
0.090;36;;60rounds;Yes;No;2;0.32866;0.81167;0.26848;0.64841;1.14033;GroupX@136;GroupX@137;0.8116666666666668;0.32865961226978935;0.8116666666666668;0.32865961226978935;0.8116666666666668;0.32865961226978935;party1_utility.xml;party6_utility.xml
0.092;37;;60rounds;Yes;No;2;0.40924;0.60167;0.38760;0.62566;1.01091;RandomParty@138;GroupX@139;0.6016666666666667;0.40923915460039806;0.6016666666666667;0.40923915460039806;0.6016666666666667;0.40923915460039806;party1_utility.xml;party6_utility.xml
0.089;37;;60rounds;Yes;No;2;0.25731;0.48083;0.56403;0.81592;0.73814;GroupX@140;RandomParty@141;0.4808333333333332;0.2573061192253289;0.4808333333333332;0.2573061192253289;0.4808333333333332;0.2573061192253289;party1_utility.xml;party6_utility.xml
0.135;56;;60rounds;Yes;No;2;0.28519;0.59667;0.45207;0.74147;0.88186;RandomParty@142;RandomParty@143;0.5966666666666667;0.28518907010433453;0.5966666666666667;0.28518907010433453;0.5966666666666667;0.28518907010433453;party1_utility.xml;party6_utility.xml
0.093;38;;60rounds;Yes;No;2;0.47735;0.75500;0.22011;0.51022;1.23235;GroupX@144;GroupX@145;0.755;0.47734602714525837;0.755;0.47734602714525837;0.755;0.47734602714525837;party1_utility.xml;party6_utility.xml
0.098;39;;60rounds;Yes;No;2;0.30982;0.57417;0.45701;0.72749;0.88398;RandomParty@146;GroupX@147;0.5741666666666666;0.30981522738657313;0.5741666666666666;0.30981522738657313;0.5741666666666666;0.30981522738657313;party1_utility.xml;party6_utility.xml
0.098;39;;60rounds;Yes;No;2;0.48734;0.85750;0.12267;0.48726;1.34484;GroupX@148;RandomParty@149;0.8575;0.48734144987824823;0.8575;0.48734144987824823;0.8575;0.48734144987824823;party1_utility.xml;party6_utility.xml
0.134;56;;60rounds;Yes;No;2;0.45359;0.52833;0.44491;0.62291;0.98192;RandomParty@150;RandomParty@151;0.5283333333333332;0.45359160804370924;0.5283333333333332;0.45359160804370924;0.5283333333333332;0.45359160804370924;party1_utility.xml;party6_utility.xml
0.102;40;;60rounds;Yes;No;2;0.56476;0.62833;0.31900;0.47565;1.19309;GroupX@152;GroupX@153;0.6283333333333333;0.5647590026535435;0.6283333333333333;0.5647590026535435;0.6283333333333333;0.5647590026535435;party1_utility.xml;party6_utility.xml
0.105;41;;60rounds;Yes;No;2;0.44970;0.51917;0.45471;0.63122;0.96886;RandomParty@154;GroupX@155;0.5191666666666667;0.4496969661305718;0.5191666666666667;0.4496969661305718;0.5191666666666667;0.4496969661305718;party1_utility.xml;party6_utility.xml
0.084;41;;60rounds;Yes;No;2;0.64741;0.71333;0.22333;0.36262;1.36074;GroupX@156;RandomParty@157;0.7133333333333333;0.6474054532318936;0.7133333333333333;0.6474054532318936;0.7133333333333333;0.6474054532318936;party1_utility.xml;party6_utility.xml
0.138;56;;60rounds;Yes;No;2;0.45250;0.51208;0.50250;0.62296;0.96458;RandomParty@158;RandomParty@159;0.4525;0.5120815764402136;0.4525;0.5120815764402136;0.4525;0.5120815764402136;party1_utility.xml;party6_utility.xml
